long,lat,group,order,region,subregion
-115.14183807373047,75.67852020263672,144,9890,Canada,Melville Island
-115.11724090576172,75.69501495361328,144,9891,Canada,Melville Island
-115.12187194824219,75.705810546875,144,9892,Canada,Melville Island
-116.0343246459961,75.606689453125,144,9893,Canada,Melville Island
-116.42562866210938,75.5853500366211,144,9894,Canada,Melville Island
-117.02519989013672,75.60151672363281,144,9895,Canada,Melville Island
-117.13793182373047,75.61714172363281,144,9896,Canada,Melville Island
-117.16361999511719,75.6448745727539,144,9897,Canada,Melville Island
-117.03856658935547,75.718414306640625,144,9898,Canada,Melville Island
-116.97265625,75.7457504272461,144,9899,Canada,Melville Island
-116.8021469116211,75.7715835571289,144,9900,Canada,Melville Island
-116.3896484375,75.8082046508789,144,9901,Canada,Melville Island
-115.83808135986328,75.840576171875,144,9902,Canada,Melville Island
-115.47686004638672,75.84130859375,144,9903,Canada,Melville Island
-115.17373657226563,75.86699676513672,144,9904,Canada,Melville Island
-114.99150848388672,75.8963394165039,144,9905,Canada,Melville Island
-115.60224914550781,75.89482116699219,144,9906,Canada,Melville Island
-116.337890625,75.88105010986328,144,9907,Canada,Melville Island
-116.4442367553711,75.890625,144,9908,Canada,Melville Island
-116.65430450439453,75.929290771484375,144,9909,Canada,Melville Island
-116.66455078125,75.95757293701172,144,9910,Canada,Melville Island
-116.5804672241211,75.9915542602539,144,9911,Canada,Melville Island
-116.54966735839844,76.016845703125,144,9912,Canada,Melville Island
-116.60977172851563,76.07373046875,144,9913,Canada,Melville Island
-116.59130096435547,76.0958023071289,144,9914,Canada,Melville Island
-116.4542465209961,76.143218994140625,144,9915,Canada,Melville Island
-116.2098617553711,76.1944351196289,144,9916,Canada,Melville Island
-116.05913543701172,76.20170593261719,144,9917,Canada,Melville Island
-115.76826477050781,76.1842269897461,144,9918,Canada,Melville Island
-114.93940734863281,76.1661148071289,144,9919,Canada,Melville Island
-114.77861022949219,76.172607421875,144,9920,Canada,Melville Island
-114.88017272949219,76.19486999511719,144,9921,Canada,Melville Island
-115.02456665039063,76.21147918701172,144,9922,Canada,Melville Island
-115.66445922851563,76.2398452758789,144,9923,Canada,Melville Island
-115.79686737060547,76.2525405883789,144,9924,Canada,Melville Island
-115.8221664428711,76.27001953125,144,9925,Canada,Melville Island
-115.83174133300781,76.2957992553711,144,9926,Canada,Melville Island
-115.8255844116211,76.329833984375,144,9927,Canada,Melville Island
-115.77930450439453,76.36470031738281,144,9928,Canada,Melville Island
-115.5806655883789,76.4375,144,9929,Canada,Melville Island
-114.99848937988281,76.4974594116211,144,9930,Canada,Melville Island
-114.766845703125,76.5057144165039,144,9931,Canada,Melville Island
-114.5347671508789,76.50176239013672,144,9932,Canada,Melville Island
-114.2989730834961,76.47480773925781,144,9933,Canada,Melville Island
-114.1939468383789,76.45146179199219,144,9934,Canada,Melville Island
-114.1412582397461,76.42266082763672,144,9935,Canada,Melville Island
-114.11576843261719,76.3958511352539,144,9936,Canada,Melville Island
-114.11279296875,76.349456787109375,144,9937,Canada,Melville Island
-114.1014633178711,76.3311996459961,144,9938,Canada,Melville Island
-114.058837890625,76.30073547363281,144,9939,Canada,Melville Island
-113.92329406738281,76.229156494140625,144,9940,Canada,Melville Island
-113.823486328125,76.20684051513672,144,9941,Canada,Melville Island
-113.36298370361328,76.2484359741211,144,9942,Canada,Melville Island
-113.1712875366211,76.25776672363281,144,9943,Canada,Melville Island
-112.97846984863281,76.24467468261719,144,9944,Canada,Melville Island
-112.6976089477539,76.20170593261719,144,9945,Canada,Melville Island
-112.3338851928711,76.0718765258789,144,9946,Canada,Melville Island
-111.865234375,75.9393081665039,144,9947,Canada,Melville Island
-111.86762237548828,75.9107437133789,144,9948,Canada,Melville Island
-112.04717254638672,75.86640930175781,144,9949,Canada,Melville Island
-112.0809097290039,75.847412109375,144,9950,Canada,Melville Island
-112.05669403076172,75.834228515625,144,9951,Canada,Melville Island
-111.87739562988281,75.8255386352539,144,9952,Canada,Melville Island
-111.7093734741211,75.83207702636719,144,9953,Canada,Melville Island
-111.54911804199219,75.8221206665039,144,9954,Canada,Melville Island
-111.51323699951172,75.8106918334961,144,9955,Canada,Melville Island
-111.4544448852539,75.76216125488281,144,9956,Canada,Melville Island
-111.37274932861328,75.67646789550781,144,9957,Canada,Melville Island
-111.27568817138672,75.61250305175781,144,9958,Canada,Melville Island
-111.16328430175781,75.5702133178711,144,9959,Canada,Melville Island
-111.05268859863281,75.54853820800781,144,9960,Canada,Melville Island
-110.88959503173828,75.54692840576172,144,9961,Canada,Melville Island
-110.7255859375,75.55952453613281,144,9962,Canada,Melville Island
-110.4593734741211,75.5553207397461,144,9963,Canada,Melville Island
-109.08638000488281,75.5064926147461,144,9964,Canada,Melville Island
-109.0050277709961,75.5149917602539,144,9965,Canada,Melville Island
-108.9471664428711,75.54179382324219,144,9966,Canada,Melville Island
-108.91259765625,75.58696746826172,144,9967,Canada,Melville Island
-108.8995132446289,75.62407684326172,144,9968,Canada,Melville Island
-108.918212890625,75.67475128173828,144,9969,Canada,Melville Island
-108.94477844238281,75.698974609375,144,9970,Canada,Melville Island
-109.7960433959961,75.863037109375,144,9971,Canada,Melville Island
-109.8705062866211,75.9290542602539,144,9972,Canada,Melville Island
-109.45464324951172,76.021240234375,144,9973,Canada,Melville Island
-109.42475128173828,76.04253387451172,144,9974,Canada,Melville Island
-109.4166030883789,76.07182312011719,144,9975,Canada,Melville Island
-109.43037414550781,76.109130859375,144,9976,Canada,Melville Island
-109.48681640625,76.1446762084961,144,9977,Canada,Melville Island
-109.71015930175781,76.21245574951172,144,9978,Canada,Melville Island
-109.9078140258789,76.22265625,144,9979,Canada,Melville Island
-110.20077514648438,76.289459228515625,144,9980,Canada,Melville Island
-110.24701690673828,76.30635070800781,144,9981,Canada,Melville Island
-110.28486633300781,76.33295440673828,144,9982,Canada,Melville Island
-110.314453125,76.369384765625,144,9983,Canada,Melville Island
-110.3094711303711,76.39741516113281,144,9984,Canada,Melville Island
-110.27001953125,76.4169921875,144,9985,Canada,Melville Island
-109.9815902709961,76.4847640991211,144,9986,Canada,Melville Island
-109.8648452758789,76.522369384765625,144,9987,Canada,Melville Island
-109.5050277709961,76.691650390625,144,9988,Canada,Melville Island
-109.33853149414063,76.75996398925781,144,9989,Canada,Melville Island
-109.21953582763672,76.7919921875,144,9990,Canada,Melville Island
-109.0982437133789,76.8118667602539,144,9991,Canada,Melville Island
-108.8316421508789,76.8211441040039,144,9992,Canada,Melville Island
-108.55390167236328,76.758056640625,144,9993,Canada,Melville Island
-108.49238586425781,76.75419616699219,144,9994,Canada,Melville Island
-108.46698760986328,76.73760223388672,144,9995,Canada,Melville Island
-108.477783203125,76.708251953125,144,9996,Canada,Melville Island
-108.512451171875,76.6802749633789,144,9997,Canada,Melville Island
-108.61181640625,76.6297378540039,144,9998,Canada,Melville Island
-108.6351547241211,76.6085433959961,144,9999,Canada,Melville Island
-108.62763214111328,76.58672332763672,144,10000,Canada,Melville Island
-108.55951690673828,76.53632354736328,144,10001,Canada,Melville Island
-108.53862762451172,76.50312805175781,144,10002,Canada,Melville Island
-108.5235366821289,76.4471664428711,144,10003,Canada,Melville Island
-108.51249694824219,76.43891143798828,144,10004,Canada,Melville Island
-108.345458984375,76.39164733886719,144,10005,Canada,Melville Island
-108.19355773925781,76.330078125,144,10006,Canada,Melville Island
-108.1231918334961,76.23345184326172,144,10007,Canada,Melville Island
-108.17793273925781,76.2000503540039,144,10008,Canada,Melville Island
-108.3058090209961,76.154052734375,144,10009,Canada,Melville Island
-108.38188934326172,76.11572265625,144,10010,Canada,Melville Island
-108.4061508178711,76.085052490234375,144,10011,Canada,Melville Island
-108.3868179321289,76.0665512084961,144,10012,Canada,Melville Island
-108.2923812866211,76.05712890625,144,10013,Canada,Melville Island
-89.7264633178711,76.5074234008789,145,10015,Canada,North Kent Island
-89.773284912109375,76.49385070800781,145,10016,Canada,North Kent Island
-89.92411804199219,76.5008773803711,145,10017,Canada,North Kent Island
-89.97412109375,76.487548828125,145,10018,Canada,North Kent Island
-90.0542984008789,76.4951171875,145,10019,Canada,North Kent Island
-90.16455078125,76.5235824584961,145,10020,Canada,North Kent Island
-90.29350280761719,76.5794906616211,145,10021,Canada,North Kent Island
-90.44096374511719,76.66279602050781,145,10022,Canada,North Kent Island
-90.5562515258789,76.73457336425781,145,10023,Canada,North Kent Island
-90.5625,76.7542953491211,145,10024,Canada,North Kent Island
-90.5248031616211,76.787841796875,145,10025,Canada,North Kent Island
-90.4095230102539,76.8101577758789,145,10026,Canada,North Kent Island
-90.1363296508789,76.83696746826172,145,10027,Canada,North Kent Island
-89.94877624511719,76.83623504638672,145,10028,Canada,North Kent Island
-89.7745590209961,76.78202819824219,145,10029,Canada,North Kent Island
-89.72529602050781,76.763427734375,145,10030,Canada,North Kent Island
-89.6954116821289,76.74116516113281,145,10031,Canada,North Kent Island
-89.6944351196289,76.7198257446289,145,10032,Canada,North Kent Island
-89.7086410522461,76.701171875,145,10033,Canada,North Kent Island
-89.78755187988281,76.65962219238281,145,10034,Canada,North Kent Island
-89.8221206665039,76.630615234375,145,10035,Canada,North Kent Island
-89.8219223022461,76.6021957397461,145,10036,Canada,North Kent Island
-89.804779052734375,76.56108856201172,145,10037,Canada,North Kent Island
-89.77294921875,76.533935546875,145,10038,Canada,North Kent Island
-89.72636413574219,76.52080535888672,145,10039,Canada,North Kent Island
-89.7264633178711,76.5074234008789,145,10040,Canada,North Kent Island
-113.5606918334961,76.7432632446289,146,10042,Canada,Emerald Isle
-113.71245574951172,76.710540771484375,146,10043,Canada,Emerald Isle
-114.75146484375,76.7588882446289,146,10044,Canada,Emerald Isle
-114.80829620361328,76.7740707397461,146,10045,Canada,Emerald Isle
-114.83525848388672,76.794677734375,146,10046,Canada,Emerald Isle
-114.6470718383789,76.85102844238281,146,10047,Canada,Emerald Isle
-114.41987609863281,76.8753433227539,146,10048,Canada,Emerald Isle
-113.89164733886719,76.894866943359375,146,10049,Canada,Emerald Isle
-113.70751953125,76.872955322265625,146,10050,Canada,Emerald Isle
-113.58540344238281,76.8473129272461,146,10051,Canada,Emerald Isle
-113.5165023803711,76.825042724609375,146,10052,Canada,Emerald Isle
-113.48759460449219,76.78324890136719,146,10053,Canada,Emerald Isle
-113.5606918334961,76.7432632446289,146,10054,Canada,Emerald Isle
-94.29496765136719,76.9124526977539,147,10056,Canada,Devon Island
-94.10795593261719,76.90375518798828,147,10057,Canada,Devon Island
-93.94805145263672,76.9170913696289,147,10058,Canada,Devon Island
-93.8109359741211,76.9141616821289,147,10059,Canada,Devon Island
-93.6083984375,76.87382507324219,147,10060,Canada,Devon Island
-93.4207534790039,76.81220245361328,147,10061,Canada,Devon Island
-93.27655792236328,76.7843246459961,147,10062,Canada,Devon Island
-93.23002624511719,76.770263671875,147,10063,Canada,Devon Island
-93.21186828613281,76.75468444824219,147,10064,Canada,Devon Island
-93.18925476074219,76.7080078125,147,10065,Canada,Devon Island
-93.18998718261719,76.6863784790039,147,10066,Canada,Devon Island
-93.2005844116211,76.6690902709961,147,10067,Canada,Devon Island
-93.263671875,76.62646484375,147,10068,Canada,Devon Island
-93.3167495727539,76.57368469238281,147,10069,Canada,Devon Island
-93.42626953125,76.52714538574219,147,10070,Canada,Devon Island
-93.48456573486328,76.4920425415039,147,10071,Canada,Devon Island
-93.5345687866211,76.44770812988281,147,10072,Canada,Devon Island
-93.421875,76.47412109375,147,10073,Canada,Devon Island
-92.995361328125,76.62041473388672,147,10074,Canada,Devon Island
-92.71626281738281,76.60297393798828,147,10075,Canada,Devon Island
-92.2970199584961,76.61601257324219,147,10076,Canada,Devon Island
-91.7894515991211,76.67578125,147,10077,Canada,Devon Island
-91.5484390258789,76.68511199951172,147,10078,Canada,Devon Island
-91.305023193359375,76.6807632446289,147,10079,Canada,Devon Island
-91.124267578125,76.66191101074219,147,10080,Canada,Devon Island
-90.7384262084961,76.58134460449219,147,10081,Canada,Devon Island
-90.60478973388672,76.54296875,147,10082,Canada,Devon Island
-90.55464172363281,76.515777587890625,147,10083,Canada,Devon Island
-90.5426254272461,76.495758056640625,147,10084,Canada,Devon Island
-90.62163543701172,76.4646987915039,147,10085,Canada,Devon Island
-90.86405944824219,76.48358917236328,147,10086,Canada,Devon Island
-91.263031005859375,76.500244140625,147,10087,Canada,Devon Island
-91.33599090576172,76.5105972290039,147,10088,Canada,Devon Island
-91.3980941772461,76.509765625,147,10089,Canada,Devon Island
-91.4432601928711,76.49853515625,147,10090,Canada,Devon Island
-91.41508483886719,76.45586395263672,147,10091,Canada,Devon Island
-91.3338851928711,76.44647979736328,147,10092,Canada,Devon Island
-90.85478973388672,76.43730163574219,147,10093,Canada,Devon Island
-89.2845230102539,76.3016128540039,147,10094,Canada,Devon Island
-89.2190933227539,76.2582015991211,147,10095,Canada,Devon Island
-89.23652648925781,76.239013671875,147,10096,Canada,Devon Island
-89.292083740234375,76.21772766113281,147,10097,Canada,Devon Island
-89.406585693359375,76.18916320800781,147,10098,Canada,Devon Island
-90.31205749511719,76.15801239013672,147,10099,Canada,Devon Island
-90.82734680175781,76.18560028076172,147,10100,Canada,Devon Island
-91.2603988647461,76.22998046875,147,10101,Canada,Devon Island
-91.4073257446289,76.2200698852539,147,10102,Canada,Devon Island
-91.2794418334961,76.159912109375,147,10103,Canada,Devon Island
-91.019775390625,76.14155578613281,147,10104,Canada,Devon Island
-90.8023910522461,76.10595703125,147,10105,Canada,Devon Island
-90.71211242675781,76.076171875,147,10106,Canada,Devon Island
-90.2513656616211,76.053466796875,147,10107,Canada,Devon Island
-90.176025390625,76.0302734375,147,10108,Canada,Devon Island
-90.03276824951172,75.97089385986328,147,10109,Canada,Devon Island
-89.91255187988281,75.96630859375,147,10110,Canada,Devon Island
-89.79341125488281,75.92485046386719,147,10111,Canada,Devon Island
-89.6953125,75.8536148071289,147,10112,Canada,Devon Island
-89.6500473022461,75.8440933227539,147,10113,Canada,Devon Island
-89.51123046875,75.85693359375,147,10114,Canada,Devon Island
-89.277587890625,75.7950668334961,147,10115,Canada,Devon Island
-89.20487976074219,75.76200866699219,147,10116,Canada,Devon Island
-89.20453643798828,75.73725891113281,147,10117,Canada,Devon Island
-89.25663757324219,75.698486328125,147,10118,Canada,Devon Island
-89.3612289428711,75.64579772949219,147,10119,Canada,Devon Island
-89.62544250488281,75.583740234375,147,10120,Canada,Devon Island
-89.64604949951172,75.5650405883789,147,10121,Canada,Devon Island
-89.3373031616211,75.5723648071289,147,10122,Canada,Devon Island
-89.2804183959961,75.5641098022461,147,10123,Canada,Devon Island
-88.91670227050781,75.4539566040039,147,10124,Canada,Devon Island
-88.86885070800781,75.45195007324219,147,10125,Canada,Devon Island
-88.83892059326172,75.4634780883789,147,10126,Canada,Devon Island
-88.804107666015625,75.50248718261719,147,10127,Canada,Devon Island
-88.81963348388672,75.53857421875,147,10128,Canada,Devon Island
-88.86405944824219,75.588623046875,147,10129,Canada,Devon Island
-88.8521499633789,75.6249008178711,147,10130,Canada,Devon Island
-88.783935546875,75.6474609375,147,10131,Canada,Devon Island
-88.71489715576172,75.65863800048828,147,10132,Canada,Devon Island
-88.64496612548828,75.658447265625,147,10133,Canada,Devon Island
-88.56904602050781,75.6451187133789,147,10134,Canada,Devon Island
-88.2013168334961,75.51200866699219,147,10135,Canada,Devon Island
-87.729736328125,75.57563018798828,147,10136,Canada,Devon Island
-87.6436538696289,75.54706573486328,147,10137,Canada,Devon Island
-87.5724105834961,75.49365234375,147,10138,Canada,Devon Island
-87.53911590576172,75.48486328125,147,10139,Canada,Devon Island
-87.3646469116211,75.59130859375,147,10140,Canada,Devon Island
-87.2569351196289,75.61772918701172,147,10141,Canada,Devon Island
-86.814453125,75.4913558959961,147,10142,Canada,Devon Island
-86.54472351074219,75.46337890625,147,10143,Canada,Devon Island
-86.4365234375,75.436279296875,147,10144,Canada,Devon Island
-86.236328125,75.4063491821289,147,10145,Canada,Devon Island
-85.95146179199219,75.39501953125,147,10146,Canada,Devon Island
-85.904541015625,75.44194793701172,147,10147,Canada,Devon Island
-86.0687484741211,75.50224304199219,147,10148,Canada,Devon Island
-85.9729995727539,75.5287094116211,147,10149,Canada,Devon Island
-85.58125305175781,75.57978820800781,147,10150,Canada,Devon Island
-85.372314453125,75.5726089477539,147,10151,Canada,Devon Island
-84.98676300048828,75.6449203491211,147,10152,Canada,Devon Island
-84.75019836425781,75.6546859741211,147,10153,Canada,Devon Island
-84.6048812866211,75.653472900390625,147,10154,Canada,Devon Island
-84.12763977050781,75.76264190673828,147,10155,Canada,Devon Island
-84.0142593383789,75.7799301147461,147,10156,Canada,Devon Island
-83.9319839477539,75.8189468383789,147,10157,Canada,Devon Island
-83.74458312988281,75.812835693359375,147,10158,Canada,Devon Island
-83.23711395263672,75.750823974609375,147,10159,Canada,Devon Island
-83.093414306640625,75.756439208984375,147,10160,Canada,Devon Island
-82.553466796875,75.8182601928711,147,10161,Canada,Devon Island
-82.3538589477539,75.8333511352539,147,10162,Canada,Devon Island
-82.1536636352539,75.8310546875,147,10163,Canada,Devon Island
-81.6473617553711,75.794921875,147,10164,Canada,Devon Island
-81.2685546875,75.7560043334961,147,10165,Canada,Devon Island
-81.1507797241211,75.73554992675781,147,10166,Canada,Devon Island
-81.19268035888672,75.68437957763672,147,10167,Canada,Devon Island
-81.17353057861328,75.66924285888672,147,10168,Canada,Devon Island
-81.1244125366211,75.65815734863281,147,10169,Canada,Devon Island
-81.00078582763672,75.64311218261719,147,10170,Canada,Devon Island
-80.5277328491211,75.64213562011719,147,10171,Canada,Devon Island
-80.32197570800781,75.62909698486328,147,10172,Canada,Devon Island
-80.1583480834961,75.5811538696289,147,10173,Canada,Devon Island
-80.11919403076172,75.56206512451172,147,10174,Canada,Devon Island
-80.125732421875,75.5421371459961,147,10175,Canada,Devon Island
-80.28662109375,75.4903793334961,147,10176,Canada,Devon Island
-80.26044464111328,75.47944641113281,147,10177,Canada,Devon Island
-80.099609375,75.4674301147461,147,10178,Canada,Devon Island
-79.737701416015625,75.46147155761719,147,10179,Canada,Devon Island
-79.66020202636719,75.44951629638672,147,10180,Canada,Devon Island
-79.58573913574219,75.3848648071289,147,10181,Canada,Devon Island
-79.5078125,75.29536437988281,147,10182,Canada,Devon Island
-79.50908660888672,75.25981140136719,147,10183,Canada,Devon Island
-79.6344223022461,75.1993179321289,147,10184,Canada,Devon Island
-79.9771499633789,75.11860656738281,147,10185,Canada,Devon Island
-80.357574462890625,75.05155944824219,147,10186,Canada,Devon Island
-80.3819808959961,75.0341796875,147,10187,Canada,Devon Island
-80.2606430053711,75.00215148925781,147,10188,Canada,Devon Island
-80.13525390625,74.98809051513672,147,10189,Canada,Devon Island
-80.03642272949219,74.99092102050781,147,10190,Canada,Devon Island
-79.7330093383789,75.02143859863281,147,10191,Canada,Devon Island
-79.6640625,75.0208511352539,147,10192,Canada,Devon Island
-79.524810791015625,74.98970031738281,147,10193,Canada,Devon Island
-79.46039581298828,74.95879364013672,147,10194,Canada,Devon Island
-79.40141296386719,74.9176254272461,147,10195,Canada,Devon Island
-79.5079574584961,74.880126953125,147,10196,Canada,Devon Island
-79.9444808959961,74.8336410522461,147,10197,Canada,Devon Island
-80.20244598388672,74.89482879638672,147,10198,Canada,Devon Island
-80.2892074584961,74.9083023071289,147,10199,Canada,Devon Island
-80.3477554321289,74.9029769897461,147,10200,Canada,Devon Island
-80.314544677734375,74.87617492675781,147,10201,Canada,Devon Island
-80.18975067138672,74.82769012451172,147,10202,Canada,Devon Island
-80.14892578125,74.79570007324219,147,10203,Canada,Devon Island
-80.192230224609375,74.7801742553711,147,10204,Canada,Devon Island
-80.21269989013672,74.74945831298828,147,10205,Canada,Devon Island
-80.21025085449219,74.70361328125,147,10206,Canada,Devon Island
-80.2206039428711,74.65703582763672,147,10207,Canada,Devon Island
-80.26274108886719,74.58447265625,147,10208,Canada,Devon Island
-80.2777328491211,74.58159637451172,147,10209,Canada,Devon Island
-81.2262191772461,74.566650390625,147,10210,Canada,Devon Island
-81.3404769897461,74.55351257324219,147,10211,Canada,Devon Island
-81.607177734375,74.5023422241211,147,10212,Canada,Devon Island
-81.808837890625,74.47660827636719,147,10213,Canada,Devon Island
-81.940185546875,74.47270965576172,147,10214,Canada,Devon Island
-82.0685043334961,74.4820785522461,147,10215,Canada,Devon Island
-82.41474151611328,74.53520202636719,147,10216,Canada,Devon Island
-82.6454086303711,74.52519989013672,147,10217,Canada,Devon Island
-82.73578643798828,74.5302734375,147,10218,Canada,Devon Island
-82.931060791015625,74.5655746459961,147,10219,Canada,Devon Island
-82.9784164428711,74.58344268798828,147,10220,Canada,Devon Island
-83.0576171875,74.6297836303711,147,10221,Canada,Devon Island
-83.11699676513672,74.693115234375,147,10222,Canada,Devon Island
-83.1123046875,74.73213195800781,147,10223,Canada,Devon Island
-83.0873031616211,74.78837585449219,147,10224,Canada,Devon Island
-83.1026382446289,74.8165512084961,147,10225,Canada,Devon Island
-83.158294677734375,74.816741943359375,147,10226,Canada,Devon Island
-83.2203140258789,74.82841491699219,147,10227,Canada,Devon Island
-83.40703582763672,74.88481140136719,147,10228,Canada,Devon Island
-83.5220718383789,74.9014663696289,147,10229,Canada,Devon Island
-83.5435562133789,74.89228820800781,147,10230,Canada,Devon Island
-83.509765625,74.84819030761719,147,10231,Canada,Devon Island
-83.4873046875,74.834136962890625,147,10232,Canada,Devon Island
-83.36420440673828,74.8019027709961,147,10233,Canada,Devon Island
-83.34130859375,74.76460266113281,147,10234,Canada,Devon Island
-83.3936996459961,74.670166015625,147,10235,Canada,Devon Island
-83.4122085571289,74.65497589111328,147,10236,Canada,Devon Island
-83.5318832397461,74.585693359375,147,10237,Canada,Devon Island
-83.62187957763672,74.56591796875,147,10238,Canada,Devon Island
-83.8680648803711,74.56439971923828,147,10239,Canada,Devon Island
-84.24516296386719,74.51518249511719,147,10240,Canada,Devon Island
-84.425537109375,74.50810241699219,147,10241,Canada,Devon Island
-84.6670913696289,74.51957702636719,147,10242,Canada,Devon Island
-84.8182601928711,74.5419921875,147,10243,Canada,Devon Island
-84.91630554199219,74.56767272949219,147,10244,Canada,Devon Island
-85.01152801513672,74.60419464111328,147,10245,Canada,Devon Island
-85.0614242553711,74.60693359375,147,10246,Canada,Devon Island
-85.0867691040039,74.5276870727539,147,10247,Canada,Devon Island
-85.1334457397461,74.5174331665039,147,10248,Canada,Devon Island
-85.21430969238281,74.5186538696289,147,10249,Canada,Devon Island
-85.3392562866211,74.5433120727539,147,10250,Canada,Devon Island
-85.44233703613281,74.6005859375,147,10251,Canada,Devon Island
-85.47441101074219,74.600341796875,147,10252,Canada,Devon Island
-85.4886703491211,74.5669937133789,147,10253,Canada,Devon Island
-85.51171875,74.54511260986328,147,10254,Canada,Devon Island
-85.54351043701172,74.5347671508789,147,10255,Canada,Devon Island
-85.8080062866211,74.49897766113281,147,10256,Canada,Devon Island
-85.95561218261719,74.498779296875,147,10257,Canada,Devon Island
-86.10986328125,74.53974914550781,147,10258,Canada,Devon Island
-86.2109375,74.53559112548828,147,10259,Canada,Devon Island
-86.340576171875,74.51348114013672,147,10260,Canada,Devon Island
-86.655426025390625,74.555419921875,147,10261,Canada,Devon Island
-86.73075866699219,74.557037353515625,147,10262,Canada,Devon Island
-86.6661148071289,74.4891128540039,147,10263,Canada,Devon Island
-86.7701644897461,74.4786148071289,147,10264,Canada,Devon Island
-86.9947280883789,74.4803237915039,147,10265,Canada,Devon Island
-87.36376953125,74.502197265625,147,10266,Canada,Devon Island
-87.59258270263672,74.4703598022461,147,10267,Canada,Devon Island
-88.005859375,74.4893569946289,147,10268,Canada,Devon Island
-88.42304992675781,74.494140625,147,10269,Canada,Devon Island
-88.500732421875,74.50971221923828,147,10270,Canada,Devon Island
-88.5556640625,74.54145050048828,147,10271,Canada,Devon Island
-88.557861328125,74.5697250366211,147,10272,Canada,Devon Island
-88.53764343261719,74.6087875366211,147,10273,Canada,Devon Island
-88.47660827636719,74.666900634765625,147,10274,Canada,Devon Island
-88.37470245361328,74.744140625,147,10275,Canada,Devon Island
-88.33954620361328,74.78485870361328,147,10276,Canada,Devon Island
-88.43144226074219,74.8037109375,147,10277,Canada,Devon Island
-88.4881820678711,74.82891082763672,147,10278,Canada,Devon Island
-88.53495788574219,74.83173370361328,147,10279,Canada,Devon Island
-88.6820297241211,74.802001953125,147,10280,Canada,Devon Island
-88.77783203125,74.7151870727539,147,10281,Canada,Devon Island
-88.85107421875,74.68998718261719,147,10282,Canada,Devon Island
-88.8833999633789,74.7110824584961,147,10283,Canada,Devon Island
-88.9078140258789,74.7638168334961,147,10284,Canada,Devon Island
-88.94013214111328,74.78949737548828,147,10285,Canada,Devon Island
-88.9803695678711,74.7880859375,147,10286,Canada,Devon Island
-89.0196304321289,74.7740249633789,147,10287,Canada,Devon Island
-89.057861328125,74.74726867675781,147,10288,Canada,Devon Island
-89.11528015136719,74.73759460449219,147,10289,Canada,Devon Island
-89.19194030761719,74.744873046875,147,10290,Canada,Devon Island
-89.2191390991211,74.731781005859375,147,10291,Canada,Devon Island
-89.19682312011719,74.6982421875,147,10292,Canada,Devon Island
-89.1890640258789,74.666839599609375,147,10293,Canada,Devon Island
-89.19580078125,74.6375503540039,147,10294,Canada,Devon Island
-89.2618637084961,74.60918426513672,147,10295,Canada,Devon Island
-89.45000457763672,74.56792449951172,147,10296,Canada,Devon Island
-89.5586929321289,74.55474090576172,147,10297,Canada,Devon Island
-89.8443832397461,74.548583984375,147,10298,Canada,Devon Island
-90.01532745361328,74.560882568359375,147,10299,Canada,Devon Island
-90.36161804199219,74.6104507446289,147,10300,Canada,Devon Island
-90.55326843261719,74.61274719238281,147,10301,Canada,Devon Island
-90.7840805053711,74.6958999633789,147,10302,Canada,Devon Island
-90.966796875,74.715087890625,147,10303,Canada,Devon Island
-90.95751953125,74.74516296386719,147,10304,Canada,Devon Island
-90.87763214111328,74.80107879638672,147,10305,Canada,Devon Island
-90.8802261352539,74.817779541015625,147,10306,Canada,Devon Island
-91.1298828125,74.73627471923828,147,10307,Canada,Devon Island
-91.163726806640625,74.71025848388672,147,10308,Canada,Devon Island
-91.13457489013672,74.64985656738281,147,10309,Canada,Devon Island
-91.167724609375,74.6455078125,147,10310,Canada,Devon Island
-91.339447021484375,74.667236328125,147,10311,Canada,Devon Island
-91.50834655761719,74.65068054199219,147,10312,Canada,Devon Island
-91.54912567138672,74.65556335449219,147,10313,Canada,Devon Island
-91.665771484375,74.69917297363281,147,10314,Canada,Devon Island
-91.87104034423828,74.7435073852539,147,10315,Canada,Devon Island
-91.9615707397461,74.793212890625,147,10316,Canada,Devon Island
-92.1025390625,74.9483871459961,147,10317,Canada,Devon Island
-92.1741714477539,75.05107116699219,147,10318,Canada,Devon Island
-92.16523742675781,75.072021484375,147,10319,Canada,Devon Island
-92.06050109863281,75.1009750366211,147,10320,Canada,Devon Island
-92.0763168334961,75.12353515625,147,10321,Canada,Devon Island
-92.20683288574219,75.1812515258789,147,10322,Canada,Devon Island
-92.34746551513672,75.22978973388672,147,10323,Canada,Devon Island
-92.3892593383789,75.2633285522461,147,10324,Canada,Devon Island
-92.4083480834961,75.2972640991211,147,10325,Canada,Devon Island
-92.427093505859375,75.34638214111328,147,10326,Canada,Devon Island
-92.427978515625,75.3827133178711,147,10327,Canada,Devon Island
-92.41108703613281,75.40625,147,10328,Canada,Devon Island
-92.330657958984375,75.47944641113281,147,10329,Canada,Devon Island
-92.1104507446289,75.61064147949219,147,10330,Canada,Devon Island
-92.0807113647461,75.63447570800781,147,10331,Canada,Devon Island
-92.06884765625,75.65791320800781,147,10332,Canada,Devon Island
-92.09917449951172,75.727294921875,147,10333,Canada,Devon Island
-92.141845703125,75.79682922363281,147,10334,Canada,Devon Island
