long,lat,group,order,region,subregion
-58.179195404052734,-38.43584060668945,4,368,Argentina,NA
-59.007225036621094,-38.67333984375,4,369,Argentina,NA
-59.67626953125,-38.79668045043945,4,370,Argentina,NA
-59.82831954956055,-38.83818435668945,4,371,Argentina,NA
-60.90395736694336,-38.97392654418945,4,372,Argentina,NA
-61.11220932006836,-38.99296951293945,4,373,Argentina,NA
-61.38286209106445,-38.980857849121094,4,374,Argentina,NA
-61.602542877197266,-38.99882888793945,4,375,Argentina,NA
-61.847904205322266,-38.96181869506836,4,376,Argentina,NA
-62.066890716552734,-38.91914367675781,4,377,Argentina,NA
-62.18925476074219,-38.81328201293945,4,378,Argentina,NA
-62.33476638793945,-38.80009841918945,4,379,Argentina,NA
-62.37446212768555,-38.852928161621094,4,380,Argentina,NA
-62.303611755371094,-38.98808670043945,4,381,Argentina,NA
-62.33808517456055,-39.15058517456055,4,382,Argentina,NA
-62.295066833496094,-39.243263244628906,4,383,Argentina,NA
-62.209083557128906,-39.26181411743164,4,384,Argentina,NA
-62.12646484375,-39.30976867675781,4,385,Argentina,NA
-62.05366134643555,-39.37382888793945,4,386,Argentina,NA
-62.179344177246094,-39.380470275878906,4,387,Argentina,NA
-62.13056182861328,-39.431541442871094,4,388,Argentina,NA
-62.07680892944336,-39.461524963378906,4,389,Argentina,NA
-62.082763671875,-39.568359375,4,390,Argentina,NA
-62.13153839111328,-39.82539367675781,4,391,Argentina,NA
-62.25395584106445,-39.880470275878906,4,392,Argentina,NA
-62.28691482543945,-39.89531326293945,4,393,Argentina,NA
-62.323974609375,-39.95068359375,4,394,Argentina,NA
-62.401859283447266,-40.19658279418945,4,395,Argentina,NA
-62.427001953125,-40.35595703125,4,396,Argentina,NA
-62.39360046386719,-40.45878982543945,4,397,Argentina,NA
-62.246334075927734,-40.67461013793945,4,398,Argentina,NA
-62.301856994628906,-40.81464767456055,4,399,Argentina,NA
-62.39501953125,-40.89081954956055,4,400,Argentina,NA
-62.797996520996094,-41.04716873168945,4,401,Argentina,NA
-62.95903015136719,-41.10966873168945,4,402,Argentina,NA
-63.21284103393555,-41.152442932128906,4,403,Argentina,NA
-63.62177658081055,-41.15976333618164,4,404,Argentina,NA
-63.77299880981445,-41.150001525878906,4,405,Argentina,NA
-64.1231918334961,-41.0078125,4,406,Argentina,NA
-64.3834457397461,-40.92245864868164,4,407,Argentina,NA
-64.6214828491211,-40.8544921875,4,408,Argentina,NA
-64.85298156738281,-40.81376647949219,4,409,Argentina,NA
-64.81987762451172,-40.79325866699219,4,410,Argentina,NA
-64.80438995361328,-40.75654602050781,4,411,Argentina,NA
-64.8694839477539,-40.73583984375,4,412,Argentina,NA
-64.916900634765625,-40.73134994506836,4,413,Argentina,NA
-65.0694351196289,-40.805274963378906,4,414,Argentina,NA
-65.1333999633789,-40.88066482543945,4,415,Argentina,NA
-65.15185546875,-40.94697570800781,4,416,Argentina,NA
-65.15497589111328,-41.10566329956055,4,417,Argentina,NA
-65.12788391113281,-41.23876953125,4,418,Argentina,NA
-65.01826477050781,-41.56689453125,4,419,Argentina,NA
-65.00702667236328,-41.7451171875,4,420,Argentina,NA
-65.05908203125,-41.96992111206055,4,421,Argentina,NA
-64.98637390136719,-42.10205078125,4,422,Argentina,NA
-64.8980484008789,-42.16181564331055,4,423,Argentina,NA
-64.69951629638672,-42.220802307128906,4,424,Argentina,NA
-64.6224594116211,-42.26103210449219,4,425,Argentina,NA
-64.537750244140625,-42.25458908081055,4,426,Argentina,NA
-64.51171875,-42.27021408081055,4,427,Argentina,NA
-64.52421569824219,-42.299217224121094,4,428,Argentina,NA
-64.5741195678711,-42.35595703125,4,429,Argentina,NA
-64.57099914550781,-42.416015625,4,430,Argentina,NA
-64.42041015625,-42.43378829956055,4,431,Argentina,NA
-64.26460266113281,-42.42168045043945,4,432,Argentina,NA
-64.10088348388672,-42.395118713378906,4,433,Argentina,NA
-64.06221008300781,-42.35342025756836,4,434,Argentina,NA
-64.061187744140625,-42.26611328125,4,435,Argentina,NA
-64.2529296875,-42.25078201293945,4,436,Argentina,NA
-64.228515625,-42.21826171875,4,437,Argentina,NA
-64.083251953125,-42.18281173706055,4,438,Argentina,NA
-63.89286804199219,-42.12460708618164,4,439,Argentina,NA
-63.79555892944336,-42.113868713378906,4,440,Argentina,NA
-63.729488372802734,-42.15292739868164,4,441,Argentina,NA
-63.68476486206055,-42.18867111206055,4,442,Argentina,NA
-63.629886627197266,-42.28271484375,4,443,Argentina,NA
-63.59589767456055,-42.40654373168945,4,444,Argentina,NA
-63.59443664550781,-42.555564880371094,4,445,Argentina,NA
-63.617332458496094,-42.69580078125,4,446,Argentina,NA
-63.64448165893555,-42.745704650878906,4,447,Argentina,NA
-63.69247817993164,-42.805274963378906,4,448,Argentina,NA
-64.0347671508789,-42.881248474121094,4,449,Argentina,NA
-64.13066101074219,-42.86142349243164,4,450,Argentina,NA
-64.21992492675781,-42.75556564331055,4,451,Argentina,NA
-64.2479476928711,-42.64609146118164,4,452,Argentina,NA
-64.32427215576172,-42.572265625,4,453,Argentina,NA
